Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S10537,6.037074855,5.959453049,5.446742389,73.20187647,No,Low,6.219982689
S9266,5.672968276,4.409795196,4.389523455,65.82289506,Yes,Medium,7.75285959
S7339,3.909754219,5.638928571,2.445484663,76.76856521,Yes,Medium,9.556454249
S8700,5.783726044,6.726527949,4.581313875,88.70888754,Yes,Low,9.091772236
S10665,6.548544517,6.821036032,1.450310529,73.88606069,Yes,Low,6.191162899
S1874,3.933746054,9.12859662,8.488622505,95.95036264,Yes,Low,7.799242103
S3297,6.803197186,6.045614748,5.594705086,54.36710213,Yes,High,7.741788561
S3643,2.695822223,8.57319166,2.966210972,68.7588391,No,High,6.167834123
S9900,3.766857307,6.587751433,5.338479127,83.23384238,Yes,High,6.418272184
S2719,3.129027259,9.616154777,6.415769029,78.85646945,Yes,Low,6.868818705
S6347,0,8.386147193,5.060082729,77.55886225,Yes,Medium,6.691607622
S6932,4.205834781,6.393895825,7.64288548,83.8172399,Yes,Medium,6.959845392
S1840,3.901072581,5.080528227,5.54254606,86.23866784,No,High,7.696472803
S1581,3.169424172,11.20205948,2.911127606,84.0529411,No,Medium,5.009239311
S1204,1.244661264,6.999087277,6.346917751,87.54235279,Yes,Medium,5.540430763
S2641,6.824441111,6.952792945,2.019300385,72.87652948,No,Medium,6.546070812
S3014,5.658949684,7.028498623,4.043626606,65.37085113,No,Low,7.07384184
S4253,6.11623665,6.366698973,4.954372612,92.61106279,No,Medium,6.755967954
S8841,3.10424471,7.023379253,4.994795252,79.87346126,No,Medium,7.43301211
S1905,4.092873096,4.442188588,3.692618626,73.3230124,No,Low,7.105173226
S1631,7.059100639,7.158655575,4.092232802,69.45848603,No,Medium,4.017772695
S9584,3.468159852,9.001723526,5.644917916,71.46308527,Yes,High,6.727798433
S9137,5.208214911,7.112022459,4.423901056,90.35052704,No,Low,6.182543762
S2974,3.962582487,6.004992515,8.268548972,81.78081567,Yes,Medium,6.852882001
S1162,6.317191158,7.424696233,6.492789747,83.32889229,No,Medium,9.907422904
S5998,5.616072379,5.673836288,6.24738642,66.76190363,No,Low,6.391640494
S2243,1.970486539,7.34098886,4.245688434,85.88611846,Yes,Low,5.882304104
S10641,4.748124176,4.057049724,3.616806584,69.47915733,No,High,8.020722099
S9078,4.718110187,4.977948623,4.886385207,81.88986646,Yes,Low,7.827340654
S5713,4.713945519,9.078156672,5.975825504,89.50790114,Yes,Medium,8.182666356
S1875,7.589115727,4.075614741,4.947148957,86.93457507,No,Low,7.859747307
S2431,5.631474425,7.521510313,4.772746131,87.10510355,No,Medium,9.6408506
S9913,4.564072421,5.346862067,9.049757219,78.40572353,No,Medium,7.380128317
S7868,2.946889734,7.683756518,5.657970558,84.91289274,No,Low,6.185022895
S5643,6.778048726,6.21968648,3.786730868,88.15761436,Yes,Medium,8.181254368
S6080,2.012820969,6.663539758,3.899813416,87.73936342,No,Low,7.492360852
S6783,8.196442949,5.774893102,7.273211773,80.48955024,Yes,Medium,9.704130709
S10322,4.193509837,10.09032111,8.385489234,84.33961978,Yes,Low,7.417010252
S8710,4.665438659,9.186156924,4.899540631,75.39099016,No,Medium,7.204726703
S8736,9.420663289,9.375576318,4.709076821,66.37665926,No,Low,6.586837946
S8922,1.486869328,8.468553738,6.034057126,78.71212324,Yes,High,6.311824544
S8531,5.233327953,8.213581434,3.326488618,70.72277731,No,Medium,9.24509999
S9279,6.271241171,7.535789318,6.928871289,54.85687152,Yes,Medium,6.936094379
S9072,2.76326996,7.554968821,3.514935812,65.10139158,No,High,6.237893411
S10628,2.273620576,5.678270406,6.581361517,60.15590982,No,Medium,6.879889526
S3856,2.564162219,8.077617547,5.421141505,84.81964988,Yes,Medium,6.837607746
S2861,5.621616546,5.477061439,7.060633391,66.83230749,No,Medium,8.630646553
S3659,5.10650244,7.924591436,2.329706777,86.80941043,No,High,6.886491917
S4384,6.211800849,4.630982257,7.211614607,73.66651929,Yes,Medium,3.681461933
S10757,3.008588107,8.747988399,5.427985786,89.45768686,Yes,Medium,6.873695596
S10972,5.690546594,5.678288037,6.889397744,70.75722496,Yes,Medium,6.658589403
S9304,5.662997734,6.213657328,6.096606002,74.43752249,No,Medium,6.768571479
S9510,4.006120233,7.57190372,5.715117291,91.89689767,Yes,High,7.239769221
S8462,1.638055033,5.859711517,5.902847638,64.17264098,No,Medium,6.865484444
S7886,1.047474912,4.125548851,4.009354036,93.86519732,Yes,Medium,7.142151861
S5733,4.946814831,8.922243099,5.450650359,69.62081697,No,Medium,7.972078152
S4331,0.908540427,5.867313402,4.259571939,66.4287258,Yes,Medium,6.150616063
S10188,3.821593405,6.227703006,4.090532226,84.04611999,No,High,6.387399856
S8749,6.783841775,7.730342217,4.200122546,72.29214954,No,Medium,7.590255627
S9809,5.534614725,7.050906828,5.974052885,76.56167328,No,Medium,7.476975697
S7404,5.042898798,8.482789157,5.156927787,78.95098577,No,Medium,5.60537664
S9509,5.187078865,6.386473228,3.627835421,76.36126862,Yes,High,8.561860224
S10656,5.213885217,6.047040198,5.997668657,79.90541522,Yes,Low,7.513070881
S8060,7.072122363,8.32254464,3.807748442,82.39996672,No,Low,6.645164496
S3096,5.340961234,9.01767576,6.366834462,83.6038427,Yes,Medium,8.388801005
S3003,3.384076941,6.937509965,5.137302914,66.31952041,No,High,8.312311736
S9929,4.25364937,5.682399284,6.446799276,81.37571469,Yes,Medium,8.052466921
S5676,5.385538064,6.391618965,3.765027378,84.78213366,No,Low,5.950808671
S6017,8.084355821,6.702096767,2.028521069,68.95025984,No,Medium,6.969960612
S8469,5.24269348,8.305267262,3.726512754,81.47694222,No,Medium,6.501832792
S1546,5.154144254,7.531464072,5.44979159,93.78858373,No,Medium,7.150505878
S2449,4.042543153,4.490373981,4.396972711,76.26480945,Yes,High,7.91691175
S4986,5.106298313,7.16550315,6.182865199,82.05688917,No,Low,6.292474477
S7900,5.893615133,7.566459358,6.336786741,79.73243664,Yes,High,8.667932581
S3610,5.303043983,7.327853333,5.001143331,83.64308909,Yes,Medium,6.669566925
S2900,5.393908809,7.948874199,5.48353378,66.44537669,Yes,High,7.295919899
S4920,7.71100663,8.354017214,7.421515479,77.39184144,No,Low,9.810306098
S3757,2.483435862,5.762899031,6.641964185,86.62888016,No,Low,5.999583508
S7124,7.060669129,8.23531918,3.699402095,67.3786057,Yes,Medium,10
S8797,3.360347444,9.844906103,5.708752894,53.95540022,No,Low,5.699424404
S7397,1.428817998,8.451144129,6.504068318,76.83093003,No,Medium,6.626053448
S2885,4.560322318,8.141761059,6.091221327,74.51797511,No,High,4.404786936
S6738,2.743712522,7.098896663,5.842444479,86.59298987,No,Medium,6.398135198
S9841,5.439198995,6.837497729,4.533378296,80.93993107,No,Low,7.842254305
S6890,3.54456077,8.54078734,6.627233073,65.07451984,No,Medium,7.687732918
S3097,1.856285534,6.097154259,4.94104377,93.96907532,No,High,6.580914385
S10476,4.543367169,8.806001695,5.373435122,72.14730755,No,Medium,6.23030634
S6692,4.663295334,6.633400247,3.809894587,68.80838233,No,High,6.266429301
S1499,1.234400538,7.203237058,2.726218615,82.38944555,No,Medium,6.997646393
S6624,7.431815262,6.70947451,1.904937949,85.01204182,No,Medium,8.542941157
S1836,7.101000986,5.966085065,4.928179193,76.36104416,No,Low,7.217640702
S4471,3.838243004,3.964102584,8.081133223,100,No,Medium,7.090839487
S5697,6.545140326,5.840539849,4.061343637,89.95762447,Yes,High,5.780772449
S7280,4.22691208,5.143969465,7.161242418,63.66047908,No,Medium,7.958293702
S10061,4.075106153,5.582679248,6.244854759,81.43978625,Yes,Low,7.313808775
S3171,3.848097953,7.556277839,2.444790352,78.7080169,No,Medium,9.393272862
S10418,4.215520111,7.608031254,5.633833974,78.76966609,Yes,Medium,6.658956871
S6678,4.71947795,5.89986225,6.413804561,73.84637281,No,Medium,5.838829643
S10370,0.988335189,7.194878357,5.206720397,82.871389,Yes,High,7.035319438
S1398,3.770920309,6.59240494,7.985663783,64.43239134,No,Low,7.843989952
S3010,0.784880271,6.082726297,3.398318168,67.42370477,No,Low,6.843385673
S6166,2.992860762,5.313016468,4.191100635,86.43280871,Yes,Medium,6.881964334
S6871,4.416645017,7.617040416,2.471089482,96.16894711,No,Medium,6.838891462
S10988,2.038106546,10.05487354,7.088583596,100,No,Low,6.246970005
S2283,5.913404634,6.479875163,2.845222072,79.26092602,No,Medium,6.902748942
S10230,3.894489784,4.753211988,3.378523344,58.2593361,No,Medium,7.003791708
S3448,2.432468669,7.479891793,4.062960141,80.92174168,Yes,High,7.281176178
S5256,2.327875696,8.261622308,4.968923683,75.63947194,No,Low,6.93577964
S2836,1.712547585,6.966537192,4.22421235,71.69923301,No,Medium,6.631179939
S10790,5.645364853,8.340209342,4.513856898,80.2928164,No,Medium,6.910064832
S2019,4.848331893,8.961946289,7.141764584,69.22659664,No,Medium,6.004356631
S6066,4.062791731,7.996828622,7.411273218,79.27919321,No,Medium,6.406246934
S2326,2.121329212,7.200348123,4.329433051,65.67398363,No,High,6.264367684
S8865,1.964830446,6.827816768,5.916996952,81.70165068,No,High,7.692225088
S1475,3.501927921,5.239554411,5.059242284,83.8069653,Yes,Medium,7.387445783
S3810,3.766468168,9.144279488,6.981605712,88.2511636,Yes,Medium,5.319779804
S9805,0,5.073445888,2.994182318,92.83601068,Yes,Medium,6.748938002
S2651,4.651592633,6.549196022,3.249581598,81.13100078,No,Medium,5.240839958
S10805,1.376912068,6.516088341,1,86.73887784,Yes,Low,8.86997415
S2169,5.706831118,6.830528315,2.503978822,98.53816176,No,High,5.713045953
S3528,8.11308713,8.128069575,6.60524952,81.46903673,No,Low,8.06279576
S2206,2.596016624,7.675082007,4.156576296,65.99940737,Yes,Medium,3.871840033
S7256,6.779528268,5.266755937,3.895451019,72.28051979,No,Medium,8.08629791
S9934,5.253754127,6.429297196,5.77137833,65.09530597,Yes,Medium,8.199092923
S6469,4.249504199,5.68048928,2.894982178,82.46912772,No,Medium,7.896049527
S10570,3.248032841,7.055521566,10.02148694,96.21452508,Yes,Low,8.235561383
S8852,4.720452074,6.667902613,4.912733061,70.76680946,Yes,High,6.784452146
S1431,0,8.541578123,5.504796413,73.59550024,No,Low,6.045055821
S10660,3.896090458,9.279067274,5.610418084,100,Yes,Low,6.577887961
S8871,7.80511641,7.435870522,4.843372633,75.68641863,No,Medium,8.115515316
S1867,4.66891358,5.808011224,6.789314903,84.56697562,No,High,9.102476398
S3974,5.822725444,8.719707816,7.814422043,97.5685474,Yes,Medium,8.895971518
S6236,1.204389043,10.38512871,4.565803875,73.80289224,No,Medium,7.988196782
S6093,7.408204156,7.294956613,5.109951743,88.11767841,Yes,Medium,6.284952864
S6433,3.309706238,7.1690278,4.138647216,82.49120247,No,Medium,7.946413624
S1541,1.740586291,7.276179097,5.291044984,81.33383508,Yes,Low,7.738139608
S6195,3.142690946,6.197718516,3.872393071,61.45422825,No,Medium,7.59897064
S2132,7.227422538,7.543814637,6.149652969,74.3807014,Yes,High,6.301870982
S5501,1.294982621,7.025603238,5.333172998,67.33897666,Yes,Low,8.451217118
S7354,0,6.204129467,2.895116147,80.05907809,No,High,7.135225184
S10520,6.059208723,7.096153847,1,82.83963598,Yes,High,6.523983698
S4390,0.846007036,7.559191238,8.177530446,76.64698146,No,Low,5.722138119
S4888,4.28609754,6.126599406,3.779015347,81.51847657,No,Low,7.159520025
S3962,2.942044584,5.593069887,4.45535078,74.08202535,No,High,6.619859637
S5155,3.56573785,6.477358075,4.753242179,76.96214399,Yes,Low,7.389644984
S4259,6.872670811,7.809482162,3.619850812,82.7761934,No,Low,6.790261031
S7302,5.917632613,5.648782388,9.411565389,74.37826068,No,Low,7.080153962
S7034,1.146346846,6.1554007,7.202148774,94.44629835,No,Medium,5.381861028
S9216,6.970954739,5.460348834,2.996370409,74.40117481,No,Low,6.204277762
S8837,3.844357128,7.418384646,1,94.07666135,Yes,Low,8.625249172
S3583,6.447137765,9.419170349,5.644094409,79.35198302,No,Medium,7.513801273
S3813,3.357514468,8.090305786,1,95.12985311,No,Medium,7.963558052
S4959,4.372832339,7.059699181,7.179008919,67.30536763,Yes,Medium,8.219230662
S3947,0,5.538748858,4.998353622,88.86459102,Yes,Medium,8.935434351
S7643,2.661126173,5.364411702,7.271735033,88.15839033,No,Medium,6.130002744
S6174,5.099366373,10.30496472,4.314975184,73.38806783,Yes,Medium,8.320609525
S7841,2.869879053,8.497456853,4.8757932,93.25043146,Yes,Low,9.334309203
S9461,0,6.508277035,4.442718316,92.17545767,No,Medium,8.407797445
S8908,5.545695677,8.056507902,3.911045816,86.68800835,No,Medium,4.993269633
S8895,2.901682116,6.957813514,6.809644238,66.50512296,No,Medium,7.260532028
S4586,2.608610246,6.089015432,5.410825394,69.28301369,No,High,6.984196281
S10415,2.214453385,7.418118631,1.04681136,92.01679961,No,Low,6.816801928
S9254,4.229883544,6.443805349,6.624685901,83.33628889,No,Medium,4.268429569
S3563,4.510767511,6.874883898,4.408064854,73.76206908,No,Low,7.973996556
S3630,4.59315109,9.893904995,5.430071624,84.58736448,Yes,High,6.325461729
S4190,3.180626815,5.702186419,7.486207156,62.37527329,No,Low,5.365853629
S9092,3.79307442,6.269767191,6.051827603,84.98323587,No,Medium,5.210767429
S8954,6.704078732,6.46003574,4.999473597,62.90444355,Yes,Medium,7.311278421
S6036,8.37018979,7.065135113,1.56070572,84.91173058,Yes,High,7.647621981
S2080,3.302695731,8.333481624,8.347381395,79.45537817,Yes,Medium,5.859706352
S5283,5.946203122,6.405874051,3.072477918,86.82357013,No,Medium,6.706410363
S6891,5.430986194,6.974798026,7.873136703,65.73011742,No,Medium,5.534657533
S8085,0,7.944214746,6.385302634,72.82213744,Yes,Medium,7.442622895
S3085,1.558575148,9.337442435,1,68.71101871,Yes,Low,8.551453521
S7345,4.151347081,8.138134289,3.716311476,63.33932515,Yes,Low,7.718268149
S3452,3.86564342,7.823690013,4.726762617,72.02299334,No,Low,6.387657779
S5966,2.121073516,7.026958869,9.12898878,67.95211579,Yes,Low,5.536670857
S3023,1.382359202,8.736279409,6.130510113,79.0757942,No,Medium,6.925059091
S9296,7.948157375,6.594194894,6.04358375,80.51054754,Yes,Medium,8.234148299
S10168,4.545267029,7.412396172,5.191958326,89.39919527,Yes,Low,5.59264625
S8909,5.566319776,8.317320997,7.489389054,56.85592909,No,High,7.194446853
S9892,2.12833754,5.580939973,4.932794405,86.40626249,No,Medium,7.711263973
S8321,3.764665396,9.074586098,3.365549672,71.74701701,Yes,Medium,8.58166304
S1226,4.128560038,6.005962775,3.62398237,82.79062509,Yes,Medium,7.092348375
S2013,2.621624364,5.834958921,6.011868612,71.63697921,No,Low,6.461259404
S7679,2.900421281,7.007714711,7.285919474,91.64250994,Yes,Medium,8.916991336
S2929,7.916694908,5.751415833,7.023811167,81.10767629,No,Medium,8.075622248
S2043,3.922983061,8.612531822,4.267254305,71.42527348,No,High,7.789514962
S6251,2.922852653,7.501189371,5.607940356,76.80829783,Yes,High,10
S2404,5.992095372,7.570101161,3.735111616,78.67767271,No,Medium,5.775334659
S10226,3.016911172,6.725024737,7.570057655,88.43943792,No,Low,6.445689361
S3179,4.013599689,7.576240267,4.243194988,78.36262133,No,High,6.782782635
S1697,1.497772847,10.22305944,7.534364263,100,Yes,Low,7.361186722
S2124,7.266863065,8.591200108,6.96935339,76.96177553,Yes,High,5.867407589
S8378,5.144890612,8.293086386,6.453564957,66.45702839,No,Low,9.700812914
S4895,6.00326365,7.851991809,4.700939271,92.56281236,No,Medium,7.571190595
S9380,4.203576667,7.086434145,4.001286336,70.86131808,Yes,High,7.502938206
S6110,3.038704117,9.727418056,6.90312985,87.01949172,Yes,Low,8.232026516
S8902,4.777637821,5.452260174,6.309626409,61.31102029,Yes,Medium,5.237568402
S2778,3.141395551,6.47874955,5.257527473,100,No,Medium,5.953712878
S9100,0,5.640238329,4.919721988,96.91915391,No,Low,7.761758636
S3634,7.399914749,7.035919574,6.440523047,84.53202917,No,High,6.881541891
S8187,8.243262615,5.950646082,4.731545232,70.48198541,Yes,Medium,7.400365108
S8544,6.116340188,4.690561459,3.213771537,80.0791834,No,High,6.718868098
S8604,4.611331137,3.059972866,6.988626763,68.43698568,Yes,Low,8.172976513
S4489,0.804801661,6.104519453,6.166101462,100,No,Low,6.496114638
S9422,2.803441332,9.067535832,2.570332572,93.58447611,Yes,Low,6.170259498
S2037,1.07125024,7.649459392,4.683507255,71.92727254,No,Low,8.357068163
S7093,2.25761394,9.505140851,3.629473383,71.56574732,No,Medium,6.777812304
S3256,5.77377478,8.224121566,3.770518768,62.67431198,No,Low,6.940557847
S10933,2.555305191,7.857413066,3.047132662,70.14063776,No,Low,7.717831741
S3613,3.98695737,9.335779949,5.038988047,93.11571387,No,High,6.881500544
S1313,5.627019272,8.216370659,4.768057494,90.93894598,No,Low,7.917056261
S3649,5.804554348,9.078362851,7.751816839,100,No,Medium,6.294489827
S3281,2.644870695,6.293725255,5.953545106,68.00124187,Yes,Low,4.425580553
S7741,3.213819599,6.268196368,1.309989872,79.5762947,No,Medium,6.049571994
S3979,4.399620867,5.682251814,2.004744268,92.67360182,No,Medium,5.979959818
S3547,2.870451992,7.251537302,5.659251062,94.2613282,Yes,High,5.637365099
S6512,5.275211624,6.505838343,6.353724275,81.64574618,No,Medium,8.270112352
S6132,4.785268231,5.999260675,3.945966025,90.98323078,No,Medium,5.383293362
S3159,5.115382121,7.255727021,4.76116466,79.48988432,Yes,Medium,5.850333277
S8080,4.685852755,8.663649198,4.524017345,93.60418388,No,Low,8.0798558
S4137,1.957675085,5.721141117,1,84.6486564,No,Low,6.466364243
S10261,6.987419518,6.70705813,3.992455707,97.7022526,Yes,Low,7.480415228
S6850,4.48626931,9.749671223,1.986025631,78.08328913,No,Medium,8.224910252
S7445,2.203945547,4.415916278,2.8201242,60.00068095,No,High,7.214401118
S4967,0.220701416,8.104341168,6.129301443,83.87168627,Yes,Medium,6.189160043
S2428,3.557492753,6.877188734,5.863411571,76.95060441,Yes,Medium,7.298727732
S9710,3.776305792,7.769564385,7.90408719,98.83517073,No,Low,7.455879016
S3520,4.350422838,7.004796986,3.192502564,76.37687169,Yes,Medium,8.822110297
S9151,2.911407707,7.77119905,6.271154407,90.53876792,No,Medium,6.20787539
S5969,6.90551109,7.967945438,6.396247211,76.5498428,No,Low,9.314078295
S2855,2.658759582,3.511869769,7.595547628,71.2003006,Yes,Medium,6.488190567
S9806,2.26623083,9.440677078,6.978622864,75.24876839,Yes,Medium,5.177034614
S6602,3.572249665,10.21406655,6.087361798,90.61608533,No,Low,5.67597259
S8271,4.47228482,7.454115689,8.102199598,100,Yes,Medium,8.758185326
S10753,4.673166091,7.023379253,4.994795252,79.87346126,Yes,Medium,6.413384793
S1448,2.972266165,6.489489276,6.064744023,75.97416929,No,Low,7.756796417
S9013,3.888295635,6.197873793,1,71.69841684,No,Low,6.422395008
S2284,2.428021079,6.032656212,7.214621068,75.26067461,Yes,Low,7.105210641
S6995,4.342938635,7.705589113,4.509195215,69.50844659,No,Low,7.921697849
S9206,5.22453962,7.104671053,4.418777831,81.93927756,Yes,High,5.978741944
S8751,4.633904014,6.736812347,4.406355222,76.66908467,No,Medium,5.668233356
S4727,6.13954291,7.585258289,5.197430105,93.87993203,No,Medium,6.967788137
S8353,6.357731874,6.674927483,5.625916251,86.95482085,Yes,Medium,6.677957931
S1361,7.065477826,5.903780312,3.094062333,89.0492015,Yes,Medium,6.844989737
S7279,4.113483367,8.892641741,4.735835697,92.42688872,Yes,High,5.778442214
S6230,7.615217016,7.043273342,7.265244916,77.58005788,No,Medium,4.588606135
S10122,5.363268447,5.144117526,5.145612258,96.93941704,Yes,Low,8.425841588
S8295,3.162073109,8.137098559,4.100436788,81.64269156,Yes,Low,9.116537095
S10070,5.84595513,5.278506058,5.427897299,81.95854006,Yes,Low,7.468415179
S8534,2.942003172,5.373294065,8.422601031,83.69400066,Yes,High,8.042735079
S7251,3.284344133,3.575079314,4.276805237,84.67528674,No,Medium,7.753804771
S6926,5.344778675,5.556251748,3.309603772,70.78681245,Yes,High,5.678334645
S6149,4.651155634,6.386991481,3.819146092,86.10223563,Yes,High,7.592608186
S3460,4.151910536,4.694460998,7.918659303,77.11138244,No,Medium,6.729232224
S1022,4.135056409,9.041510057,5.297885592,76.91038529,No,Medium,8.424243925
S3066,0,7.520086024,4.311621896,72.0138599,No,Medium,5.409315801
S2653,3.293667414,9.517860947,4.576995986,67.58577172,Yes,High,7.729157942
S1702,2.591312619,6.367775504,1.528738248,95.77848133,No,Medium,6.342254635
S9656,3.288130166,5.37038357,3.113238629,79.04934064,Yes,Low,6.364967194
S3743,5.116279029,6.578181307,3.790760559,83.79160192,No,Medium,6.291546963
S2376,2.661854523,6.987458819,2.729679741,75.42509396,No,Low,6.410824911
S2724,2.129122596,9.150826702,7.293158123,72.90086103,No,High,6.986080175
S3468,5.366657986,9.289323938,3.979923651,86.89329187,Yes,Medium,5.706442365
S4754,2.615499341,6.944487859,3.086999421,78.17638198,Yes,Low,6.766548041
S3325,5.337483311,7.411702503,9.050568417,51.27287784,No,Low,7.718595577
S1460,7.929450266,5.100052007,5.405197049,100,Yes,Low,9.269032478
S6163,4.032050565,10.13814786,4.846481974,83.96366365,No,Medium,7.081677062
S5183,2.830184693,6.087641278,7.819489614,83.47600477,No,Medium,6.992322897
S6526,6.237264668,6.845307906,7.735051508,85.36535301,No,Low,7.735525261
S5082,7.357349347,7.517162459,1,70.69396968,Yes,Medium,5.873695784
S2486,1.163268534,3.425856472,4.24158094,75.0564988,No,Low,6.619088798
S4678,6.383414994,9.114151636,1.624517184,95.04384838,No,Low,5.59969149
S8729,4.332986254,6.771433754,6.481368008,74.66883343,No,Low,6.025568922
S1282,7.172033632,8.563285865,5.516920349,87.98730512,No,Medium,8.970243904
S7579,0.413847204,10.2459645,3.784315587,66.86851413,Yes,Low,7.846853317
S5558,2.924708484,5.567376568,7.427195125,68.42908201,No,High,7.250484232
S5308,3.606156384,5.703741881,4.762168697,95.61940536,Yes,High,7.356977655
S7684,4.032249576,10.89615581,1,90.70824517,No,Medium,6.995931956
S5865,0.630664846,6.805313756,2.37256131,71.88944076,Yes,Low,6.334554252
S4537,2.375195302,8.164440386,5.428704417,78.08549282,No,Medium,6.259020075
S8948,5.951646675,5.954452796,1,86.68478534,No,Medium,5.975716112
S4868,4.279774466,7.999813798,3.126465135,63.36440772,Yes,Medium,7.204259415
S8003,3.532551884,6.932936865,4.957454301,75.29417295,No,Low,7.300730909
S3581,4.778318391,6.413050165,7.788678104,75.9173489,No,Medium,7.621086657
S2368,3.113435498,5.065485853,6.621083998,83.3687469,No,Medium,5.300375756
S10661,4.562696695,8.095120139,5.832296361,85.47267016,Yes,Low,8.010521248
S9359,2.814594354,9.566212816,3.364382406,71.89487477,No,Medium,7.705089262
S1597,2.042472568,8.326663656,8.368766656,82.42757736,No,Medium,6.805388495
S5351,4.094986937,8.322619601,8.072635148,88.16274588,Yes,Low,8.460263049
S7346,3.135409642,7.002483783,4.671893354,98.04730613,Yes,Low,7.062566016
S10157,5.14753422,6.216804721,7.018817648,73.03314915,No,High,6.96058021
S7379,4.144504096,5.995965856,6.068226816,70.05227115,No,Medium,6.727036786
S5758,2.669155404,5.839540233,2.902707708,85.55422853,No,Low,7.840960112
S1646,0,9.94532925,5.596855799,100,No,Low,8.108862166
S7381,1.123177666,7.535743879,2.822965557,81.91203443,No,Medium,7.122501094
S8527,3.193240508,8.503869721,4.230810323,77.16768171,Yes,Low,8.714036518
S10891,5.831647563,3.69109723,9.105115066,74.59090996,No,Medium,6.638120376
S7023,3.449757143,6.634778396,4.526831832,68.89396282,Yes,High,3.935064036
S10791,4.670634513,6.220087244,3.90789724,82.1729051,Yes,High,7.355156213
S9978,5.251169187,5.745492251,3.249162991,91.83502024,No,Medium,7.798591003
S8165,3.768005855,6.725363823,6.23803796,82.66811595,No,Medium,8.711945956
S4468,3.090904563,7.95960626,6.997935671,82.93765288,No,Medium,6.815575375
S9111,0.135869683,6.691522132,8.068573951,82.42580209,Yes,Low,5.430876541
S8697,1.182161795,6.839309174,3.748923279,78.67367089,No,High,6.259716696
S3990,7.032788111,6.636567853,5.87210215,88.94249007,No,Medium,6.327833001
S10595,3.097109219,5.509262067,5.793066159,71.67849702,No,Low,5.556496791
S5875,1.971040547,6.460239309,4.731468653,87.24950354,No,Low,8.466150109
S3544,8.853432973,6.023809517,5.446060515,71.00587013,Yes,High,5.234105409
S9767,4.374918764,8.445926877,5.713392195,81.32948934,No,Medium,6.589972988
S8798,4.288620039,6.933101992,4.363960188,75.98530786,No,Medium,6.132787989
S6341,4.85562879,5.962997708,4.671905624,77.76324906,No,Medium,6.666525554
S2567,5.031878435,6.628125961,1.900001643,71.51294076,No,High,6.372713101
S9080,2.605271544,7.023379253,4.994795252,79.87346126,No,High,9.179997721
S5066,4.378656615,8.004802057,8.329336061,83.13592677,No,High,8.19798471
S4988,7.84689159,5.594489528,6.421028174,90.33612838,No,Medium,7.301022656
S8031,2.936244499,7.591816051,7.73380138,69.17760863,Yes,High,5.339679993
S3160,1.777084086,6.377362995,7.26484622,89.61958663,No,Low,4.69767547
S1685,5.42599686,5.724703381,1.98639671,89.26170805,No,Medium,7.456742259
S8602,4.970719815,5.115767088,3.173676887,81.74588278,Yes,Medium,8.422412618
S9098,4.871092638,6.099329552,4.772856516,75.60236956,Yes,Low,5.824581958
S4243,6.11745706,3.977487341,5.672245806,91.17475252,No,Low,8.030527636
S6844,5.441993906,8.527936765,6.506430072,71.49606003,Yes,Medium,6.918822101
S9344,0.02010746,4.334104302,3.779843512,92.39264459,No,Medium,5.670847826
S3461,5.485364837,10.2763459,3.695473633,84.39778058,Yes,Low,5.043845563
S5083,0.176718899,6.069965576,5.47858023,86.79651048,Yes,High,5.936085012
S3837,7.251917831,6.101045817,8.272362602,69.50440734,No,Medium,7.73371277
S4697,4.665215021,8.367625186,6.955930026,96.35629501,No,Medium,7.400756816
S8128,4.38689715,6.776029867,5.35301138,88.07978209,Yes,Medium,7.905376153
S7267,5.937539791,8.658389718,1.91463602,70.65108474,No,Medium,6.418580604
S5941,3.588744293,7.169123407,6.137269167,66.61948724,Yes,Medium,5.344989311
S6946,2.797746895,8.740072643,5.655138354,92.31800186,No,Low,7.09657668
S5583,5.568005559,6.548778804,5.967823885,74.54495142,No,Low,8.157385878
S6784,3.723835331,8.085995549,3.825115113,84.47494336,No,High,7.121224755
S5040,4.409517765,5.706539596,6.839121094,89.24094531,No,Medium,8.237354735
S3230,2.630740348,7.46433347,3.596545307,92.29485682,No,Low,7.949907915
S8569,2.832555733,4.582424402,4.905796584,91.28488888,No,Low,7.47032782
S1935,2.995891551,5.394519177,5.283553122,73.97815871,No,Medium,7.060008731
S3320,4.879002461,7.934153688,1.453291931,85.59546934,Yes,High,6.471294556
S5878,2.63723953,6.840801989,4.267313359,79.28618218,No,High,5.008315383
S1521,5.086720385,7.218425495,4.179727476,71.17368084,No,Low,8.357962486
S1522,2.674752482,4.161949641,6.639998272,73.78765635,Yes,Medium,8.345888299
S6345,7.349719346,8.105534283,6.968970005,78.80590421,No,Low,8.454306284
S4359,2.040557551,8.487780551,2.627555477,91.28872493,No,Medium,5.743982606
S2311,5.635532598,5.390363007,4.415249294,64.40912556,Yes,Medium,8.426361859
S4983,1.753011934,6.894309489,4.609080685,76.90891984,No,Low,8.021307862
S7494,1.947838312,7.314889079,7.111744283,76.30659709,Yes,Low,6.848864643
S2716,4.663960661,7.556580607,4.46779189,86.67262347,No,High,7.89345064
S1780,4.355402002,5.130157051,6.964877661,78.76174897,No,High,8.307390733
S9975,2.173082841,5.958245258,1.905552013,100,No,Low,7.574637254
